user_id,movie_id,view_date,device,progress
U01308,13156,2023-10-24,tv,0.59
U01308,308531,2025-03-06,tablet,0.45
U01308,5759,2025-07-24,desktop,0.65
U01308,11357,2024-06-30,tv,0.81
U01308,4032,2023-12-20,mobile,0.44
U01308,242512,2025-09-24,desktop,0.49
U01309,17795,2023-07-05,mobile,0.75
U01309,5915,2023-09-03,desktop,0.61
U01309,96534,2025-10-06,desktop,0.48
U01309,9770,2025-11-14,tv,0.83
U01309,11620,2024-12-08,tv,0.69
U01309,29015,2022-10-23,desktop,0.88
U01309,4836,2024-03-05,desktop,0.52
U01309,9829,2024-08-27,tv,0.84
U01309,207769,2025-06-13,tv,0.99
U01309,7484,2022-12-09,mobile,0.73
U01309,627,2022-11-17,mobile,0.91
U01309,159770,2024-06-25,tablet,0.72
U01309,29076,2023-10-23,tablet,0.49
U01309,913,2023-08-29,mobile,0.58
U01309,17709,2025-11-01,mobile,0.58
U01310,21301,2024-01-03,tablet,0.69
U01310,109451,2025-01-23,tablet,0.59
U01310,712,2023-12-11,tablet,0.85
U01310,292,2025-06-26,mobile,0.46
U01310,10744,2025-05-25,tablet,0.9
U01310,113947,2024-07-06,mobile,0.55
U01310,12770,2024-01-08,mobile,0.72
U01310,818,2024-03-24,mobile,0.4
U01310,110415,2023-02-09,tablet,0.38
U01310,49081,2025-06-09,tablet,0.78
U01311,10555,2022-12-12,tablet,0.57
U01311,40862,2025-10-14,tv,0.88
U01311,10786,2024-09-10,mobile,0.37
U01311,19904,2024-01-14,desktop,0.5
U01311,2148,2024-09-06,mobile,0.92
U01311,3291,2025-12-24,tv,0.67
U01311,76996,2023-04-29,mobile,0.89
U01311,11358,2022-12-24,mobile,0.57
U01311,7305,2024-12-16,tablet,0.48
U01311,29731,2026-01-27,tablet,0.45
U01312,78814,2025-12-15,desktop,0.44
U01312,10564,2025-09-07,desktop,0.52
U01312,5915,2026-03-09,mobile,0.53
U01312,2100,2025-09-01,tv,0.44
U01312,76487,2026-01-11,desktop,0.81
U01312,22538,2025-08-31,desktop,0.48
U01312,865,2025-12-17,tv,0.64
U01312,2621,2025-10-20,mobile,0.6
U01312,2779,2026-01-24,mobile,0.36
U01312,256092,2025-12-12,desktop,0.88
U01312,236751,2025-09-01,tablet,0.7
U01312,11622,2026-04-16,tv,0.48
U01312,37532,2025-11-17,tv,0.42
U01312,5,2025-11-26,tv,0.86
U01312,10053,2025-10-31,tv,0.48
U01313,587,2025-11-16,desktop,0.64
U01313,4523,2025-06-22,desktop,0.77
U01313,12634,2026-01-29,tablet,0.67
U01313,786,2025-12-02,mobile,0.72
U01313,19959,2025-11-09,desktop,0.65
U01313,15037,2025-11-17,desktop,0.65
U01313,37232,2025-08-09,tv,0.76
U01313,2789,2026-01-08,tablet,0.55
U01313,4108,2025-10-09,mobile,0.87
U01313,24420,2026-01-23,mobile,0.86
U01313,2977,2025-09-28,mobile,0.64
U01313,297621,2025-08-11,tv,0.35
U01314,49963,2025-10-28,mobile,0.62
U01314,8292,2025-07-18,mobile,0.76
U01314,294272,2025-10-09,tv,0.78
U01314,3062,2025-11-03,mobile,0.81
U01314,236751,2025-11-07,desktop,0.88
U01314,3981,2025-06-06,tv,0.6
U01314,15624,2025-08-23,desktop,0.78
U01314,82695,2026-03-04,tablet,0.95
U01314,1591,2026-03-08,desktop,0.53
U01314,57120,2025-06-13,mobile,0.44
U01314,13805,2025-07-24,desktop,0.53
U01314,31582,2025-08-09,mobile,0.37
U01314,9912,2026-01-20,tv,0.48
U01314,13448,2026-04-06,tv,0.71
U01314,1698,2026-04-03,mobile,0.6
U01314,100975,2025-06-20,mobile,0.58
U01314,203801,2025-12-23,tv,0.63
U01314,546,2025-10-15,desktop,0.62
U01314,346081,2025-08-28,mobile,0.74
U01314,6961,2025-11-17,tv,0.43
U01314,86304,2025-11-17,mobile,0.81
U01314,184098,2026-01-27,tv,0.77
U01314,121676,2025-12-06,mobile,0.97
U01314,332567,2026-01-22,mobile,0.65
U01315,16869,2024-05-07,desktop,0.59
U01315,10696,2022-12-13,mobile,0.42
U01315,10991,2026-01-24,tablet,0.75
U01315,9686,2023-10-19,tablet,0.89
U01315,8984,2023-07-25,tablet,0.91
U01315,9096,2025-03-15,mobile,0.73
U01315,44562,2023-08-12,desktop,0.55
U01315,9026,2024-01-08,desktop,0.72
U01315,10136,2023-12-10,mobile,0.44
U01315,50544,2023-04-01,tablet,0.86
U01315,8413,2022-10-02,desktop,0.89
U01315,9849,2025-08-29,tv,0.94
U01315,111794,2024-10-15,tablet,0.94
U01315,327833,2023-04-02,mobile,0.89
U01315,9378,2025-11-09,tv,0.67
U01316,11129,2026-04-09,mobile,0.9
U01316,672,2025-01-29,tv,0.51
U01316,8358,2026-01-21,mobile,0.71
U01316,20009,2024-12-01,desktop,0.61
U01316,68179,2025-02-02,tv,0.63
U01316,380,2026-01-29,tv,0.76
U01316,218778,2025-05-14,tablet,0.57
U01316,10802,2025-05-16,mobile,0.48
U01316,127493,2025-08-25,tv,0.98
U01316,87827,2025-04-17,desktop,0.42
U01316,19419,2025-11-20,mobile,0.77
U01316,954,2026-03-14,mobile,0.35
U01316,21765,2025-02-03,tv,0.66
U01316,47686,2025-07-03,mobile,0.89
U01316,2312,2024-11-07,desktop,0.45
U01316,46146,2025-07-01,desktop,0.72
U01316,19908,2024-10-30,tv,0.65
U01316,76203,2025-02-10,mobile,0.35
U01317,805,2023-09-16,desktop,0.71
U01317,11546,2023-05-19,tv,0.86
U01317,301748,2024-12-12,tv,0.93
U01317,273481,2023-07-09,desktop,0.88
U01317,9610,2023-01-27,tv,0.39
U01317,25353,2023-10-27,tablet,0.52
U01317,462,2025-08-08,tv,0.64
U01317,85446,2025-05-06,mobile,0.43
U01317,9991,2025-11-12,mobile,0.5
U01317,6023,2025-12-12,tablet,0.48
U01317,13920,2023-07-06,tablet,0.98
U01317,203,2024-08-04,tv,0.99
U01317,375290,2025-01-08,tablet,0.99
U01317,12096,2025-03-10,tablet,0.7
U01317,62215,2023-12-20,mobile,0.91
U01317,17979,2025-11-19,tablet,0.43
U01317,26899,2023-04-01,desktop,0.59
U01317,13809,2026-03-18,mobile,0.93
U01317,58680,2025-11-19,tv,0.65
U01318,217,2024-12-28,desktop,0.87
U01318,11529,2025-12-21,desktop,0.37
U01318,269057,2024-09-28,desktop,0.91
U01318,356216,2025-01-27,tv,0.9
U01318,840,2025-11-27,tablet,0.73
U01318,29996,2025-02-26,tablet,0.4
U01318,58574,2024-12-05,tablet,0.9
U01318,21801,2025-10-15,mobile,0.93
U01318,15976,2025-02-07,tablet,0.64
U01318,20794,2025-04-21,desktop,0.74
U01318,340816,2025-01-18,mobile,0.56
U01318,5971,2025-12-26,tv,0.54
U01318,24418,2025-07-26,tv,0.49
U01318,11066,2025-02-16,tv,0.65
U01318,37737,2026-03-24,mobile,0.62
U01319,644,2025-11-02,desktop,0.95
U01319,68721,2024-07-27,tv,0.47
U01319,214756,2024-09-11,tv,0.45
U01319,109424,2026-01-05,mobile,0.66
U01319,262543,2026-03-21,tv,0.66
U01319,316152,2025-02-06,mobile,0.56
U01319,12400,2024-06-28,desktop,0.38
U01319,4935,2026-03-29,desktop,0.6
U01319,286217,2024-12-01,mobile,0.38
U01319,10269,2026-04-24,tablet,0.53
U01320,4233,2026-04-12,tablet,0.52
U01320,114,2026-04-24,tablet,0.47
U01320,162,2026-04-25,mobile,0.74
U01320,1901,2026-04-11,tablet,0.47
U01320,11377,2026-04-18,tablet,0.87
U01320,10684,2026-05-01,mobile,0.77
U01320,11888,2026-04-21,tablet,0.4
U01320,20943,2026-04-19,desktop,0.92
U01320,9310,2026-04-23,desktop,0.99
U01320,10982,2026-04-16,desktop,0.96
U01320,244786,2026-04-21,desktop,0.94
U01320,6623,2026-05-01,tablet,0.5
U01320,22488,2026-04-16,tablet,0.59
U01320,12405,2026-04-19,tv,0.99
U01320,646,2026-04-28,mobile,0.6
U01320,52032,2026-04-23,mobile,0.76
U01320,266856,2026-04-29,mobile,0.87
U01320,36557,2026-04-23,tv,0.8
U01320,762,2026-04-29,desktop,0.55
U01320,39141,2026-04-25,tv,0.94
U01320,26268,2026-04-30,desktop,0.61
U01320,58492,2026-04-13,mobile,0.81
U01320,38448,2026-04-20,tablet,0.56
U01320,9275,2026-04-08,desktop,0.86
U01320,76341,2026-04-18,mobile,0.76
U01321,9882,2026-03-26,tablet,0.97
U01321,260346,2025-01-09,tv,0.88
U01321,1497,2025-09-02,tv,0.69
U01321,9839,2025-02-19,tv,0.91
U01321,49020,2024-08-05,desktop,0.49
U01321,25209,2024-12-19,desktop,0.95
U01321,846,2024-12-11,desktop,0.56
U01321,87421,2024-11-10,tv,0.8
U01321,241239,2026-03-19,desktop,0.59
U01321,242095,2025-12-24,mobile,0.74
U01321,252512,2025-04-03,tablet,0.54
U01321,10333,2024-07-25,tv,0.76
U01321,36047,2025-12-08,desktop,0.83
U01321,9889,2024-10-14,mobile,0.57
U01321,330,2026-01-25,tv,0.78
U01322,10674,2023-04-11,tablet,0.38
U01322,10935,2023-08-29,tablet,0.88
U01322,407887,2023-02-03,desktop,0.94
U01322,254,2026-02-15,desktop,0.67
U01322,17654,2023-06-15,tablet,0.36
U01322,2771,2025-05-30,tablet,0.39
U01322,18713,2026-04-14,tablet,0.99
U01322,9466,2023-06-27,tv,0.68
U01322,5852,2026-02-17,mobile,0.76
U01322,79777,2025-10-13,desktop,0.72
U01322,345911,2024-09-14,desktop,0.84
U01322,15028,2025-08-17,tv,0.45
U01322,41283,2023-09-24,desktop,0.58
U01323,1571,2023-05-16,tablet,0.5
U01323,20309,2026-01-02,desktop,0.98
U01323,22804,2025-11-11,tv,0.94
U01323,40001,2024-10-16,mobile,0.92
U01323,35944,2025-01-22,desktop,0.97
U01323,9800,2024-01-16,desktop,0.89
U01323,10865,2025-03-25,desktop,1.0
U01323,81188,2024-07-21,desktop,0.66
U01323,10992,2024-03-30,tablet,0.55
U01323,1894,2024-01-23,tablet,0.43
U01323,78383,2024-12-21,desktop,0.78
U01323,9490,2024-02-09,tv,0.53
U01323,52032,2025-07-25,desktop,0.46
U01323,13092,2023-06-09,tablet,0.47
U01323,23730,2024-04-20,mobile,0.42
U01323,10029,2025-11-27,mobile,0.65
U01323,10999,2023-07-26,mobile,0.57
U01323,32823,2024-10-27,tv,0.94
U01323,11823,2025-01-21,desktop,0.61
U01323,37724,2024-02-22,tv,0.44
U01323,131634,2025-05-26,desktop,0.84
U01324,311,2025-08-22,tv,0.5
U01324,10741,2026-01-27,mobile,0.73
U01324,10191,2025-09-06,mobile,0.68
U01324,40794,2025-09-24,desktop,0.81
U01324,30141,2025-12-26,desktop,0.88
U01324,11395,2025-10-01,mobile,0.71
U01324,1487,2026-04-11,tv,0.93
U01324,924,2025-10-24,tablet,0.62
U01324,313922,2025-11-15,mobile,0.83
U01324,11531,2026-01-30,desktop,0.42
U01324,57158,2026-03-26,desktop,0.79
U01324,3512,2025-09-05,mobile,0.73
U01324,9281,2026-01-27,mobile,0.73
U01324,96399,2026-03-29,desktop,0.37
U01324,9533,2026-04-08,mobile,0.89
U01325,550,2023-10-07,desktop,0.92
U01325,55604,2026-04-23,mobile,0.52
U01325,12133,2025-11-26,desktop,0.74
U01325,84175,2023-11-07,mobile,0.7
U01325,11644,2024-10-24,desktop,0.39
U01325,146304,2023-08-23,mobile,0.98
U01325,98557,2022-09-24,tablet,0.84
U01325,14914,2023-05-11,mobile,0.9
U01325,49527,2023-07-01,tv,0.95
U01326,84204,2025-05-21,tv,0.59
U01326,10132,2023-12-08,tablet,0.8
U01326,32856,2025-09-03,mobile,0.49
U01326,9027,2025-03-07,tv,0.57
U01326,244783,2025-01-30,tv,0.81
U01326,37080,2025-01-30,tv,0.73
U01326,11873,2025-02-04,tv,0.7
U01326,59930,2024-12-21,desktop,0.67
U01326,14299,2024-12-19,mobile,0.58
U01326,225886,2024-04-20,mobile,0.7
U01326,215211,2025-08-05,tablet,0.5
U01326,9361,2025-11-05,tv,0.62
U01327,77156,2025-07-27,desktop,0.94
U01327,71469,2025-04-18,tablet,0.45
U01327,10390,2025-07-01,desktop,0.98
U01327,11395,2025-11-21,tv,0.87
U01327,20737,2025-10-03,desktop,0.48
U01327,227975,2025-04-01,tablet,0.87
U01327,31668,2025-04-21,mobile,0.85
U01327,500,2025-08-11,mobile,0.85
U01327,11287,2025-10-04,tv,0.37
U01327,42819,2025-12-03,tv,0.94
U01328,16996,2026-04-21,desktop,0.53
U01328,1904,2025-06-22,tv,0.46
U01328,17202,2025-03-24,mobile,0.96
U01328,6552,2026-02-21,tablet,0.81
U01328,91070,2025-05-22,tablet,0.87
U01328,10366,2026-03-24,tv,0.65
U01328,53113,2025-01-05,desktop,0.98
U01328,51052,2024-11-04,tv,0.73
U01329,11156,2026-03-06,mobile,0.63
U01329,80585,2024-08-22,tablet,0.9
U01329,44009,2026-02-10,mobile,0.68
U01329,293646,2024-11-15,mobile,0.88
U01329,1424,2024-01-13,tv,0.9
U01329,125263,2024-08-17,desktop,0.44
U01329,267860,2024-10-03,desktop,0.88
U01329,17139,2024-05-22,tv,0.72
U01329,258489,2025-02-17,tablet,0.94
U01329,8204,2023-09-05,tv,0.58
U01329,1726,2025-07-02,desktop,0.63
U01329,756,2024-10-04,mobile,0.65
U01330,268238,2026-03-23,tv,0.67
U01330,10029,2026-02-24,desktop,0.67
U01330,75861,2025-01-20,mobile,0.43
U01330,24113,2025-08-23,desktop,0.56
U01330,287903,2025-06-24,mobile,0.52
U01330,13389,2025-08-17,mobile,0.43
U01330,1494,2025-05-31,desktop,0.9
U01330,8054,2025-05-27,desktop,0.8
U01330,192134,2025-09-16,tv,0.69
U01330,17734,2025-06-14,tablet,0.89
U01330,9665,2025-01-14,mobile,0.54
U01330,10559,2026-02-11,tablet,0.99
U01331,45881,2025-02-07,mobile,0.54
U01331,6795,2024-02-24,desktop,0.51
U01331,8741,2024-05-04,tablet,0.91
U01331,672,2025-08-30,desktop,0.83
U01331,202575,2026-01-09,tv,0.81
U01331,2453,2025-01-26,desktop,0.55
U01331,10410,2024-05-07,tablet,0.97
U01331,39851,2026-04-10,tv,0.98
U01331,509,2024-01-05,tv,0.55
U01331,21755,2024-12-04,tablet,0.64
U01331,7350,2023-12-03,tablet,0.76
U01331,8952,2024-09-18,desktop,0.46
U01331,9619,2026-04-17,desktop,0.47
U01331,1950,2025-09-06,tv,0.7
U01331,284296,2026-02-17,tv,0.66
U01332,9603,2023-02-27,mobile,0.85
U01332,153518,2023-06-18,mobile,0.71
U01332,14271,2023-05-24,tablet,0.56
U01332,59917,2025-01-19,mobile,0.71
U01332,10647,2025-04-08,tv,0.83
U01332,9836,2026-01-02,tv,0.59
U01332,16988,2025-05-29,tablet,0.37
U01332,133805,2024-12-29,desktop,0.7
U01332,219,2026-03-21,tv,0.45
U01333,6537,2025-09-05,mobile,0.72
U01333,9387,2024-10-13,desktop,0.61
U01333,1637,2025-08-14,tv,0.67
U01333,13007,2024-09-07,tv,0.79
U01333,3989,2025-06-29,tv,0.41
U01333,8198,2024-01-17,mobile,0.84
U01333,13849,2025-04-11,tv,0.87
U01333,10623,2025-03-17,tv,0.53
U01333,10643,2024-03-31,tablet,0.51
U01333,36811,2024-08-22,mobile,0.57
U01333,9816,2024-08-26,mobile,0.86
U01334,158852,2025-12-22,desktop,0.95
U01334,794,2026-04-26,tablet,0.79
U01334,96721,2025-10-14,tv,0.61
U01334,319069,2025-10-21,mobile,0.54
U01334,1958,2026-04-13,tablet,0.73
U01334,385736,2025-11-21,tablet,0.93
U01334,49787,2026-04-15,mobile,0.91
U01334,18126,2025-11-14,tv,0.92
U01334,75,2025-11-17,desktop,0.76
U01334,40494,2026-03-03,desktop,0.66
U01334,298,2025-10-13,desktop,0.94
U01334,2062,2026-01-24,tablet,0.73
U01334,672,2025-11-08,mobile,0.9
U01334,10523,2025-12-29,mobile,0.39
U01334,335778,2025-10-21,mobile,0.71
U01334,10040,2026-02-26,tablet,0.57
U01334,280092,2026-01-22,tablet,0.88
U01334,8839,2026-01-23,tv,0.37
U01334,356987,2026-02-11,tv,0.96
U01334,42807,2026-03-08,desktop,0.8
U01334,9336,2025-10-17,tv,0.63
U01334,29427,2025-11-13,mobile,0.4
U01334,11823,2026-02-26,desktop,0.41
U01334,1550,2025-12-04,tv,0.58
U01335,81188,2026-03-01,mobile,0.99
U01335,41446,2026-04-05,desktop,0.57
U01335,563,2026-01-27,tablet,0.37
U01335,287625,2025-09-10,desktop,0.98
U01335,44944,2026-04-24,tablet,0.4
U01335,9543,2026-01-21,desktop,0.93
U01335,31932,2026-04-06,mobile,0.55
U01335,2253,2026-03-11,tv,0.98
U01335,10950,2025-10-17,desktop,0.83
U01335,196867,2025-10-09,mobile,0.66
U01335,39541,2025-10-25,tablet,0.93
U01336,43959,2024-09-12,tablet,0.9
U01336,18475,2026-02-09,mobile,0.49
U01336,12103,2024-10-24,tv,0.98
U01336,49951,2025-03-20,tablet,0.6
U01336,57158,2024-09-01,tv,0.83
U01336,347755,2025-05-19,tv,0.52
U01336,103,2025-12-02,tv,0.95
U01336,8665,2024-09-26,tablet,0.43
U01336,9913,2024-08-14,tablet,0.79
U01336,15037,2025-03-25,tv,0.52
U01336,1360,2025-01-06,tv,0.54
U01336,57800,2026-01-16,tv,0.94
U01336,10678,2025-04-08,tv,0.99
U01336,11458,2026-04-22,mobile,0.49
U01336,703,2025-01-11,tablet,0.64
U01336,9366,2024-09-09,desktop,0.47
U01336,1365,2025-01-06,desktop,0.82
U01336,10567,2025-01-29,tablet,0.57
U01336,1440,2024-11-23,tablet,0.95
U01336,426469,2024-09-28,tv,0.51
U01336,8981,2025-05-15,tv,0.79
U01336,8874,2025-10-15,mobile,0.87
U01336,88036,2025-03-09,mobile,0.85
U01336,188166,2025-03-17,mobile,0.37
U01337,76338,2024-07-14,desktop,0.49
U01337,421,2022-10-27,desktop,0.36
U01337,11866,2024-01-02,tv,0.64
U01337,1598,2024-12-04,desktop,0.47
U01337,10873,2023-12-19,tv,0.83
U01337,1551,2025-02-02,desktop,0.59
U01337,4951,2025-02-25,mobile,0.56
U01337,10045,2024-04-04,mobile,0.38
U01337,117,2023-01-27,desktop,0.98
U01338,1581,2025-09-30,tablet,0.58
U01338,20520,2026-05-01,tablet,0.99
U01338,175291,2026-04-18,mobile,0.78
U01338,309809,2026-04-10,tablet,0.45
U01338,71679,2026-03-09,tablet,0.36
U01338,9286,2025-11-29,tv,0.67
U01338,78814,2025-10-06,mobile,0.36
U01338,10996,2026-01-12,tablet,0.91
U01338,26673,2025-10-01,mobile,0.65
U01338,2779,2025-09-07,tablet,0.64
U01338,50647,2025-08-30,mobile,0.37
U01338,11517,2025-10-24,mobile,0.55
U01338,24420,2026-01-11,tablet,0.35
U01338,102899,2025-12-30,desktop,0.65
U01338,14434,2025-10-27,tablet,0.7
U01338,9454,2025-10-17,desktop,0.88
U01338,1734,2025-10-23,tv,0.48
U01338,634,2026-01-15,desktop,0.43
U01338,3050,2026-01-27,mobile,0.52
U01338,101179,2025-11-05,tablet,0.88
U01338,244339,2026-02-27,desktop,0.51
U01338,1593,2026-03-03,desktop,0.73
U01338,98566,2026-02-21,tablet,1.0
U01338,11357,2025-11-12,desktop,0.88
U01338,55347,2026-04-08,mobile,0.5
U01339,254473,2025-11-15,desktop,0.42
U01339,103,2026-04-28,mobile,0.91
U01339,335778,2024-07-05,tv,0.96
U01339,10477,2025-05-28,desktop,0.96
U01339,11702,2025-02-19,tablet,0.58
U01339,150202,2024-09-13,desktop,1.0
U01339,417859,2025-07-13,mobile,0.84
U01339,18550,2025-05-04,tablet,0.83
U01340,12920,2026-01-21,desktop,0.85
U01340,59436,2025-06-28,mobile,0.66
U01340,83666,2026-03-19,tv,0.36
U01340,135397,2026-03-05,tv,0.96
U01340,18357,2026-01-07,desktop,0.61
U01340,94072,2026-04-04,tv,0.93
U01340,1961,2025-07-25,mobile,0.59
U01340,51384,2025-07-15,desktop,0.56
U01340,84659,2025-09-06,mobile,0.81
U01340,174,2025-10-23,desktop,0.76
U01340,14024,2026-04-16,tv,0.69
U01340,8060,2026-01-02,mobile,0.76
U01340,13776,2025-08-15,desktop,0.56
U01340,2110,2026-02-10,tablet,0.69
U01340,54138,2026-03-28,tablet,0.97
U01340,331592,2025-09-05,tablet,0.64
U01340,11431,2026-04-15,mobile,0.97
U01340,80035,2025-06-22,desktop,0.57
U01340,591,2025-11-26,tv,0.37
U01340,9598,2025-11-07,tv,0.45
U01340,853,2025-11-07,desktop,0.86
U01341,16148,2025-01-23,mobile,0.62
U01341,6071,2024-04-17,desktop,0.71
U01341,45145,2025-08-21,mobile,0.52
U01341,924,2024-10-02,mobile,0.97
U01341,14144,2025-05-07,desktop,0.49
U01341,861,2025-10-18,mobile,0.95
U01341,18550,2025-02-21,mobile,0.39
U01341,17187,2024-07-08,tv,0.89
U01341,11638,2025-10-24,tablet,0.87
U01341,10071,2026-02-09,tv,0.92
U01341,90369,2026-01-09,mobile,0.99
U01341,654,2024-06-15,desktop,0.81
U01341,12412,2025-04-01,tv,0.36
U01341,192141,2024-09-28,mobile,0.67
U01341,13363,2025-04-22,tablet,0.39
U01341,183894,2025-11-20,desktop,0.44
U01341,534,2025-06-23,mobile,0.7
U01341,12877,2024-05-15,tv,0.45
U01341,40920,2025-05-30,mobile,0.58
U01341,126319,2026-05-01,mobile,0.55
U01341,12106,2025-09-28,tv,0.83
U01341,77,2024-09-27,tv,0.74
U01341,321741,2025-06-27,mobile,0.36
U01341,12400,2025-09-15,desktop,0.38
U01342,1402,2025-12-17,tablet,0.93
U01342,19187,2026-03-24,tablet,0.58
U01342,96721,2025-06-02,desktop,0.36
U01342,59728,2025-06-24,tv,0.76
U01342,9573,2026-02-25,desktop,0.87
U01342,10315,2024-12-14,tablet,0.98
U01342,8141,2025-08-28,mobile,0.58
U01342,22600,2025-06-17,tablet,0.54
U01342,23048,2025-07-14,tablet,0.54
U01342,385636,2025-06-02,desktop,0.84
U01342,41216,2025-09-06,tablet,0.53
U01342,95,2026-02-20,tv,0.93
U01342,314365,2024-05-29,tv,0.71
U01342,616,2025-03-18,tablet,0.52
U01342,1576,2025-02-13,tv,0.84
U01342,174751,2026-01-22,mobile,0.68
U01342,228550,2024-08-09,tv,0.63
U01342,6978,2026-03-25,mobile,0.51
U01342,10878,2025-10-02,tv,0.78
U01342,19997,2026-04-06,mobile,0.58
U01342,9716,2025-03-23,mobile,0.9
U01342,333348,2024-12-01,desktop,0.84
U01342,15511,2025-01-30,mobile,0.51
U01342,38055,2024-09-01,tablet,0.96
U01343,71859,2024-10-09,tv,0.89
U01343,132363,2024-08-12,tv,0.36
U01343,4474,2025-10-11,mobile,0.72
U01343,1903,2022-10-12,tv,0.79
U01343,9303,2023-06-20,tv,0.96
U01343,11357,2025-04-16,tablet,0.57
U01343,10588,2024-02-20,tablet,0.69
U01343,11190,2023-12-28,desktop,0.7
U01344,240832,2026-03-01,tv,0.57
U01344,18487,2025-10-14,tv,0.74
U01344,38940,2026-04-06,tv,0.73
U01344,15992,2026-02-26,desktop,0.57
U01344,22908,2026-03-17,desktop,0.7
U01344,646,2025-10-09,tv,0.47
U01344,26815,2026-04-12,tv,0.98
U01344,558,2026-04-07,tablet,0.38
U01344,13184,2025-12-13,desktop,0.77
U01344,11983,2025-11-08,tablet,0.37
U01344,12120,2025-10-31,tablet,0.59
U01344,10985,2026-02-28,tv,0.73
U01344,8875,2026-01-27,tv,0.65
U01344,9275,2025-11-13,tv,0.93
U01345,11282,2025-12-01,desktop,0.86
U01345,9767,2025-02-22,desktop,0.95
U01345,14576,2026-04-19,desktop,0.51
U01345,218,2025-05-23,tv,0.36
U01345,30867,2025-05-17,tablet,0.95
U01345,627,2026-02-28,desktop,0.96
U01345,47546,2024-09-26,tablet,0.68
U01345,10201,2024-12-18,mobile,0.57
U01345,211954,2025-02-11,tv,0.38
U01345,122917,2024-12-16,tablet,0.56
U01346,17334,2026-01-04,tablet,0.66
U01346,75656,2026-02-12,tv,0.92
U01346,30943,2025-10-13,tv,0.8
U01346,11359,2026-01-31,tv,0.76
U01346,6977,2026-03-13,tv,0.54
U01346,2287,2025-11-16,tv,0.47
U01346,93456,2026-01-16,tv,0.41
U01346,9981,2025-10-16,tv,0.89
U01346,22617,2025-11-23,mobile,0.87
U01346,136400,2026-02-24,tv,0.84
U01346,17436,2025-11-15,tablet,0.68
U01346,205220,2025-11-04,desktop,0.56
U01347,146269,2026-01-26,mobile,0.95
U01347,9315,2025-10-20,tablet,0.98
U01347,253450,2026-02-22,tv,0.47
U01347,55420,2026-03-04,mobile,0.69
U01347,56288,2026-03-27,mobile,0.5
U01347,10192,2025-12-29,tablet,0.7
U01347,13362,2026-01-12,tablet,0.91
U01347,244403,2026-03-03,tablet,0.94
U01347,45145,2025-12-25,mobile,0.88
U01347,27686,2026-03-25,desktop,0.77
U01347,10496,2025-12-19,desktop,0.54
U01347,3512,2025-11-15,tv,0.55
U01347,29426,2025-11-08,mobile,0.47
U01347,2270,2026-01-20,tablet,0.47
U01348,19995,2024-08-27,desktop,0.64
U01348,13490,2024-03-11,desktop,0.52
U01348,9009,2024-05-11,mobile,0.76
U01348,62,2025-10-29,mobile,0.81
U01348,211672,2025-11-01,tv,0.83
U01348,86549,2023-08-06,tv,0.71
U01348,462,2023-07-12,tv,0.45
U01348,807,2025-06-22,desktop,0.82
U01348,604,2023-08-11,tv,0.97
U01348,586,2023-11-29,tv,0.94
U01348,74536,2024-11-27,desktop,0.4
U01349,30973,2025-08-21,tablet,0.84
U01349,1435,2025-01-16,mobile,0.84
U01349,9647,2025-08-04,mobile,0.92
U01349,2055,2026-03-02,tv,0.54
U01349,772,2025-12-19,mobile,0.77
U01349,15074,2025-03-01,desktop,0.76
U01349,107846,2026-03-07,mobile,0.55
U01349,294272,2025-09-19,mobile,0.94
U01349,365052,2025-01-24,mobile,0.51
U01349,9913,2024-12-19,tv,0.7
U01349,39781,2025-11-15,tv,0.63
U01349,14165,2025-05-23,tv,0.83
U01349,10656,2025-03-01,tv,0.64
U01349,713,2026-04-30,mobile,0.76
U01350,2085,2025-04-10,mobile,0.39
U01350,7942,2026-02-03,tablet,0.75
U01350,258509,2025-09-11,mobile,0.7
U01350,28580,2025-02-20,mobile,0.56
U01350,10748,2025-03-31,tv,0.85
U01350,11798,2026-02-03,desktop,0.64
U01350,45649,2025-03-01,mobile,0.92
U01350,1412,2026-01-20,mobile,0.69
U01350,10279,2025-08-17,desktop,0.81
U01350,19995,2026-03-17,tv,0.8
U01350,10163,2025-02-12,mobile,0.62
U01350,84197,2025-04-20,desktop,0.99
U01350,2977,2025-05-08,mobile,0.7
U01350,5854,2026-02-14,desktop,0.49
U01350,320,2025-03-12,desktop,0.89
U01350,33870,2025-05-19,tv,0.74
U01350,8952,2025-05-03,tablet,0.82
U01350,9543,2026-04-30,mobile,0.78
U01350,304357,2026-01-18,desktop,0.41
U01351,30315,2025-11-07,mobile,0.75
U01351,4911,2025-06-11,tablet,0.82
U01351,16222,2025-11-26,tablet,0.39
U01351,9389,2026-01-31,desktop,0.42
U01351,215211,2025-08-03,tv,0.91
U01351,11065,2025-08-03,tablet,1.0
U01351,20,2025-03-18,tv,0.45
U01351,296096,2025-04-01,desktop,0.42
U01351,9802,2025-08-02,mobile,0.88
U01351,44857,2025-09-02,desktop,0.96
U01352,841,2025-02-09,mobile,0.58
U01352,1624,2024-06-07,desktop,0.98
U01352,291081,2025-02-22,mobile,0.68
U01352,2289,2025-12-12,tv,0.94
U01352,9493,2023-03-11,tablet,0.56
U01352,33676,2024-02-12,tablet,0.64
U01352,14048,2024-11-30,tv,0.88
U01352,137,2025-12-19,desktop,0.62
