user_id,movie_id,rating,rating_date,comment
U01063,158752,5.9,2024-09-21,Gran actuacion
U01063,1892,6.8,2024-01-10,Buen ritmo
U01063,168672,7.7,2024-07-02,Historia entretenida
U01063,10317,4.5,2024-08-05,Gran actuacion
U01063,9594,5.0,2024-12-22,Me gusto bastante
U01063,19265,5.4,2025-12-01,Buena para recomendar
U01064,125490,5.7,2026-04-26,Gran actuacion
U01064,42618,7.6,2026-04-26,Buen ritmo
U01064,35,5.6,2026-04-25,Historia entretenida
U01064,3989,5.2,2026-04-29,La volveria a ver
U01064,82654,6.8,2026-04-30,Me gusto bastante
U01064,11229,7.1,2026-04-19,No era lo que esperaba
U01064,244114,6.4,2026-04-28,Final inesperado
U01064,10984,5.0,2026-04-25,Historia entretenida
U01065,169917,4.7,2025-09-18,Visualmente increible
U01065,14284,7.5,2026-04-14,No era lo que esperaba
U01065,43949,7.6,2025-08-29,Me gusto bastante
U01065,50837,5.9,2026-01-06,Historia entretenida
U01065,285743,7.0,2025-07-26,Historia entretenida
U01065,71552,7.5,2025-10-23,Buena para recomendar
U01065,11219,6.4,2025-07-19,No era lo que esperaba
U01066,57825,7.8,2026-04-12,Gran actuacion
U01066,59967,7.6,2026-04-07,Excelente recomendacion
U01066,9902,4.6,2026-03-19,Final inesperado
U01066,17644,2.6,2026-04-15,Visualmente increible
U01066,11457,6.7,2026-04-05,Buen ritmo
U01066,9470,6.6,2026-02-26,Me gusto bastante
U01066,11141,5.4,2026-03-14,Buena para recomendar
U01066,62204,7.7,2026-04-13,Excelente recomendacion
U01066,10483,5.4,2026-04-05,Visualmente increible
U01066,188207,5.7,2026-04-06,Visualmente increible
U01066,23082,5.0,2026-04-03,Historia entretenida
U01066,22881,7.6,2026-03-10,Historia entretenida
U01067,8285,5.6,2025-07-23,Me gusto bastante
U01067,253450,7.9,2025-08-20,Final inesperado
U01067,17044,5.5,2026-02-15,Buen ritmo
U01067,10448,5.0,2025-12-20,Me gusto bastante
U01067,9072,4.2,2025-06-01,Visualmente increible
U01067,49538,6.3,2026-03-14,Excelente recomendacion
U01067,253331,6.7,2026-01-10,Gran actuacion
U01067,10362,5.8,2025-09-09,La volveria a ver
U01067,17979,6.1,2025-09-18,No era lo que esperaba
U01067,8883,5.9,2025-05-07,Buen ritmo
U01067,5551,7.1,2026-03-13,Excelente recomendacion
U01068,261,7.6,2023-09-04,Historia entretenida
U01068,76025,7.5,2024-05-09,Buen ritmo
U01068,2292,7.3,2023-11-30,Visualmente increible
U01068,11202,6.2,2023-01-27,Buena para recomendar
U01068,15708,5.3,2023-09-25,Visualmente increible
U01068,544,7.1,2025-10-06,Excelente recomendacion
U01068,70670,7.4,2024-05-24,Historia entretenida
U01068,8271,7.1,2022-07-20,Me gusto bastante
U01069,354624,1.0,2026-01-20,Me gusto bastante
U01069,9772,5.8,2026-01-27,Visualmente increible
U01069,524,8.2,2026-01-09,Buen ritmo
U01069,11469,5.3,2026-03-09,Final inesperado
U01070,180,6.5,2025-08-08,Excelente recomendacion
U01071,211672,4.9,2025-03-07,No era lo que esperaba
U01071,11247,6.8,2024-02-18,No era lo que esperaba
U01071,59436,8.6,2024-03-14,Excelente recomendacion
U01071,11072,6.9,2025-12-05,Excelente recomendacion
U01071,14396,3.8,2025-09-28,No era lo que esperaba
U01071,5353,6.3,2025-02-02,No era lo que esperaba
U01071,9962,6.6,2025-09-12,Buen ritmo
U01072,8055,6.0,2026-02-13,Historia entretenida
U01072,26039,8.2,2026-04-03,Visualmente increible
U01072,19344,5.7,2024-11-03,Buena para recomendar
U01072,8656,4.6,2025-05-19,Buen ritmo
U01072,4442,7.1,2026-04-02,La volveria a ver
U01072,2148,7.9,2025-10-29,Buen ritmo
U01072,8488,7.8,2025-07-05,Historia entretenida
U01072,198185,7.9,2025-02-03,Historia entretenida
U01073,83686,5.2,2026-03-13,Visualmente increible
U01073,75861,5.6,2025-12-22,Gran actuacion
U01073,18712,6.1,2025-11-19,Excelente recomendacion
U01073,13551,5.7,2026-02-12,La volveria a ver
U01073,19265,5.7,2026-04-11,Excelente recomendacion
U01073,11093,6.1,2026-04-11,Me gusto bastante
U01073,640,6.5,2025-12-16,Buena para recomendar
U01073,146239,5.7,2026-04-12,Historia entretenida
U01073,238615,6.8,2025-10-23,Visualmente increible
U01073,318846,6.0,2025-10-03,Buen ritmo
U01073,10191,6.7,2026-02-02,La volveria a ver
U01073,89857,6.4,2025-12-16,Excelente recomendacion
U01073,84188,5.7,2025-10-13,No era lo que esperaba
U01073,87101,5.1,2025-10-14,Buena para recomendar
U01074,9334,3.8,2025-03-14,La volveria a ver
U01074,297761,6.8,2025-06-16,Buen ritmo
U01074,2639,7.4,2025-02-05,No era lo que esperaba
U01074,314385,4.5,2024-12-16,Visualmente increible
U01074,23963,6.7,2026-02-01,Excelente recomendacion
U01074,8467,6.0,2026-02-17,Visualmente increible
U01074,14517,6.3,2026-04-10,Excelente recomendacion
U01074,210860,6.8,2026-04-17,Buena para recomendar
U01074,49953,5.1,2025-08-24,Gran actuacion
U01074,10734,7.5,2025-09-14,Me gusto bastante
U01074,54580,6.1,2025-11-13,La volveria a ver
U01075,22821,6.9,2026-04-24,Buena para recomendar
U01075,12429,7.5,2026-04-15,Me gusto bastante
U01075,11153,7.5,2026-03-23,Final inesperado
U01075,12201,5.3,2026-03-29,Buen ritmo
U01075,562,8.0,2026-04-27,La volveria a ver
U01075,290595,7.0,2026-04-11,Buena para recomendar
U01075,328307,8.9,2026-04-24,Me gusto bastante
U01075,256962,7.7,2025-11-23,Me gusto bastante
U01075,84892,7.6,2025-12-30,Excelente recomendacion
U01075,12437,6.9,2026-04-30,Final inesperado
U01075,42497,4.6,2025-11-08,Visualmente increible
U01075,7364,5.6,2026-04-24,Visualmente increible
U01075,686,6.6,2026-01-12,Buena para recomendar
U01075,2310,4.8,2026-03-23,Excelente recomendacion
U01075,927,6.4,2025-11-29,No era lo que esperaba
U01075,33157,7.4,2026-04-03,La volveria a ver
U01075,123553,5.6,2026-02-20,Historia entretenida
U01075,10858,6.2,2026-01-08,Buena para recomendar
U01076,1691,6.5,2023-02-15,Visualmente increible
U01076,41317,5.1,2024-09-30,Me gusto bastante
U01076,312221,7.2,2025-05-14,No era lo que esperaba
U01076,146233,8.3,2026-03-13,Visualmente increible
U01076,522,7.5,2024-01-25,Me gusto bastante
U01076,97020,6.8,2024-02-05,Historia entretenida
U01076,17130,5.3,2024-10-15,Buen ritmo
U01076,111,7.7,2024-07-06,Me gusto bastante
U01076,1430,8.7,2024-03-02,Visualmente increible
U01076,40652,6.3,2023-06-28,Excelente recomendacion
U01076,7288,4.9,2025-09-24,La volveria a ver
U01077,16155,5.0,2024-01-28,La volveria a ver
U01077,10999,5.2,2025-08-21,Buen ritmo
U01077,27549,5.8,2026-03-11,La volveria a ver
U01077,10929,5.8,2024-10-22,Excelente recomendacion
U01078,13173,5.2,2026-03-10,Excelente recomendacion
U01078,12612,7.1,2025-11-20,Final inesperado
U01078,20009,4.7,2025-08-18,Buen ritmo
U01078,44413,6.8,2025-01-19,La volveria a ver
U01078,15647,6.7,2024-12-28,La volveria a ver
U01078,621,5.8,2026-04-13,Me gusto bastante
U01078,62213,4.9,2025-10-13,Historia entretenida
U01078,175555,7.8,2025-05-26,Buena para recomendar
U01078,37710,5.1,2024-05-11,Visualmente increible
U01078,1265,6.2,2026-01-15,Final inesperado
U01078,9260,5.2,2024-07-31,Me gusto bastante
U01079,170687,5.1,2026-02-08,Visualmente increible
U01079,1571,7.0,2026-03-22,Visualmente increible
U01079,9700,5.7,2025-08-10,Visualmente increible
U01079,11306,6.1,2025-04-21,Visualmente increible
U01079,8970,5.2,2026-02-27,Gran actuacion
U01079,118340,6.6,2025-10-15,Excelente recomendacion
U01079,1687,6.1,2025-09-22,Buen ritmo
U01079,98566,6.5,2024-07-24,Final inesperado
U01079,850,7.8,2024-02-04,Final inesperado
U01079,11975,5.6,2024-06-16,Gran actuacion
U01080,492,8.4,2026-02-05,Me gusto bastante
U01080,25312,6.6,2025-09-10,Buena para recomendar
U01080,31005,6.6,2025-10-02,Gran actuacion
U01080,168672,6.6,2025-09-25,Gran actuacion
U01080,1996,4.5,2025-06-23,Visualmente increible
U01080,20083,6.4,2026-01-27,Me gusto bastante
U01080,13889,6.1,2025-07-24,Buena para recomendar
U01080,584,6.2,2025-08-05,La volveria a ver
U01080,9962,5.5,2025-10-31,Excelente recomendacion
U01080,10013,6.0,2025-04-07,Me gusto bastante
U01080,166424,4.4,2025-12-29,Final inesperado
U01080,15660,7.7,2025-06-16,Final inesperado
U01080,8981,7.0,2025-12-30,Buena para recomendar
U01080,91314,5.0,2025-08-22,Gran actuacion
U01081,9920,3.5,2026-03-11,Excelente recomendacion
U01081,24913,5.2,2025-12-27,La volveria a ver
U01081,14811,7.8,2026-04-16,Visualmente increible
U01081,109428,6.4,2026-04-10,Visualmente increible
U01081,20662,6.9,2026-02-11,Historia entretenida
U01081,654,8.2,2026-03-27,No era lo que esperaba
U01081,40160,4.1,2025-11-15,No era lo que esperaba
U01081,581,7.7,2026-04-09,Excelente recomendacion
U01081,88005,5.3,2026-01-06,Final inesperado
U01081,125263,6.9,2026-03-08,Historia entretenida
U01081,16158,8.4,2026-03-16,Gran actuacion
U01082,76338,7.9,2024-06-28,Buen ritmo
U01082,29262,8.0,2025-11-14,Gran actuacion
U01082,39845,4.6,2024-06-24,Excelente recomendacion
U01082,15907,5.9,2024-06-05,Buen ritmo
U01082,97370,5.1,2024-12-23,Final inesperado
U01082,29996,6.8,2025-10-23,Excelente recomendacion
U01082,22538,6.5,2024-09-28,Me gusto bastante
U01082,12184,6.6,2025-02-19,No era lo que esperaba
U01083,69,8.1,2025-07-31,No era lo que esperaba
U01083,473,7.3,2025-01-20,Final inesperado
U01083,27578,7.0,2025-12-07,Historia entretenida
U01083,329540,4.4,2025-02-28,Excelente recomendacion
U01083,14195,4.8,2025-10-09,Gran actuacion
U01084,19995,6.3,2026-04-21,Final inesperado
U01084,58626,4.1,2025-11-27,Buena para recomendar
U01084,157350,5.5,2025-11-06,Historia entretenida
U01084,8587,6.5,2025-12-05,Me gusto bastante
U01084,9355,4.8,2025-03-18,Historia entretenida
U01084,262543,5.7,2026-01-10,Final inesperado
U01084,408429,3.6,2025-12-05,Excelente recomendacion
U01084,11186,5.2,2025-12-30,Final inesperado
U01084,39939,7.4,2025-05-15,Visualmente increible
U01084,64559,5.3,2025-10-14,La volveria a ver
U01084,36648,6.7,2026-02-21,No era lo que esperaba
U01084,1726,7.8,2025-11-14,La volveria a ver
U01085,73935,4.9,2025-12-28,La volveria a ver
U01085,13223,7.5,2026-03-08,Buen ritmo
U01085,175291,6.8,2026-01-10,Visualmente increible
U01085,77174,5.3,2026-03-19,Visualmente increible
U01085,70670,5.6,2026-01-12,Visualmente increible
U01085,55604,6.9,2025-09-19,Buen ritmo
U01085,39451,6.9,2025-09-26,No era lo que esperaba
U01085,297621,4.7,2025-11-18,Buena para recomendar
U01085,10796,5.5,2026-04-28,Excelente recomendacion
U01085,9341,6.0,2026-05-01,Historia entretenida
U01085,137113,7.0,2026-04-19,Buena para recomendar
U01085,49017,7.0,2026-03-04,Buen ritmo
U01085,7220,6.6,2025-11-20,Final inesperado
U01085,13490,6.2,2026-03-25,Buena para recomendar
U01085,100975,6.3,2026-02-18,La volveria a ver
U01085,11665,7.0,2026-04-26,Excelente recomendacion
U01085,489,6.5,2025-09-11,La volveria a ver
U01086,20766,6.3,2025-06-15,Visualmente increible
U01086,9932,7.2,2025-07-16,No era lo que esperaba
U01086,49020,8.3,2025-05-29,Buena para recomendar
U01086,9693,6.6,2025-12-17,Me gusto bastante
U01086,70981,6.5,2025-09-02,No era lo que esperaba
U01086,1573,6.7,2025-04-08,Final inesperado
U01087,2062,7.2,2024-11-08,Me gusto bastante
U01087,866,8.4,2025-07-27,La volveria a ver
U01087,201088,6.6,2024-06-06,Visualmente increible
U01087,68718,8.2,2024-12-19,Historia entretenida
U01087,9516,8.0,2024-09-23,Buena para recomendar
U01087,11802,6.1,2025-02-27,Buena para recomendar
U01087,3600,4.6,2023-08-24,Final inesperado
U01087,385736,7.2,2026-02-02,Me gusto bastante
U01088,8068,8.1,2026-04-01,No era lo que esperaba
U01088,15198,6.9,2026-04-10,Buena para recomendar
U01088,10195,6.7,2026-04-24,No era lo que esperaba
U01088,48620,4.7,2026-03-27,La volveria a ver
U01088,510,9.0,2026-04-03,Buena para recomendar
U01088,358451,6.7,2026-04-02,Gran actuacion
U01088,44944,6.3,2026-03-09,La volveria a ver
U01088,14317,6.9,2026-04-20,Buena para recomendar
U01088,3082,7.4,2026-03-29,Buena para recomendar
U01088,18808,4.7,2026-04-25,Me gusto bastante
U01088,595,6.8,2026-04-04,Visualmente increible
U01088,51162,6.1,2026-03-16,Visualmente increible
U01088,28121,7.0,2026-04-28,Gran actuacion
U01088,51052,6.1,2026-04-28,Buen ritmo
U01089,3604,7.2,2025-02-21,Excelente recomendacion
U01089,227159,7.5,2024-10-18,Final inesperado
U01090,6623,4.4,2023-09-09,Excelente recomendacion
U01090,103328,7.9,2024-09-20,Final inesperado
U01090,1948,7.0,2023-11-02,Final inesperado
U01090,2312,4.0,2024-10-13,Excelente recomendacion
U01090,9573,4.8,2025-07-21,Buena para recomendar
U01090,250349,4.8,2024-07-23,Buen ritmo
U01091,253235,4.3,2025-03-24,Me gusto bastante
U01091,91076,6.5,2025-05-15,Visualmente increible
U01091,18360,5.8,2023-11-15,Historia entretenida
U01091,16642,6.3,2025-12-18,Visualmente increible
U01091,76203,9.4,2025-06-25,Me gusto bastante
U01092,208763,4.0,2024-03-05,La volveria a ver
U01092,9074,5.3,2024-11-22,No era lo que esperaba
U01092,12228,5.7,2024-06-27,Final inesperado
U01092,11176,8.1,2026-02-01,Final inesperado
U01092,6552,6.8,2024-01-13,Historia entretenida
U01092,82507,5.6,2024-06-07,Me gusto bastante
U01092,33217,7.2,2025-07-21,Visualmente increible
U01092,10140,5.7,2024-08-15,Gran actuacion
U01092,644,7.6,2025-03-31,Historia entretenida
U01093,10074,6.4,2024-08-22,Excelente recomendacion
U01093,227973,7.0,2025-05-05,La volveria a ver
U01093,2140,7.0,2024-07-23,Visualmente increible
U01093,316727,5.6,2025-07-24,Gran actuacion
U01093,44594,6.9,2025-05-29,Final inesperado
U01093,11969,6.4,2026-01-19,Buen ritmo
U01093,114,7.7,2025-02-22,Me gusto bastante
U01093,604,6.0,2024-09-21,Me gusto bastante
U01093,14574,8.5,2024-07-24,Buen ritmo
U01093,37724,8.1,2025-08-06,Buen ritmo
U01094,10935,6.8,2026-01-31,La volveria a ver
U01094,204922,5.8,2026-05-02,Historia entretenida
U01094,22907,6.4,2026-01-24,Final inesperado
U01095,11025,5.6,2025-02-08,La volveria a ver
U01095,12479,4.0,2025-03-23,Excelente recomendacion
U01095,950,6.3,2025-02-04,La volveria a ver
U01095,380733,6.5,2025-11-21,Me gusto bastante
U01095,335,7.9,2025-11-19,No era lo que esperaba
U01095,1725,5.7,2025-04-17,Buena para recomendar
U01095,76203,8.6,2026-04-01,Gran actuacion
U01096,12150,6.6,2025-11-02,Historia entretenida
U01096,4348,6.7,2024-04-23,No era lo que esperaba
U01096,52067,6.6,2025-05-17,Gran actuacion
U01096,9075,6.5,2024-12-13,La volveria a ver
U01096,157,5.4,2024-10-20,Buena para recomendar
U01096,1378,5.7,2025-03-07,Me gusto bastante
U01096,14275,7.5,2024-04-14,Visualmente increible
U01096,3040,5.7,2025-08-23,Buena para recomendar
U01096,11826,7.1,2025-11-17,Visualmente increible
U01096,97370,5.7,2024-06-02,Me gusto bastante
U01096,12506,6.9,2026-03-04,Buena para recomendar
U01096,27551,5.0,2025-11-28,Buena para recomendar
U01096,10890,5.8,2025-10-27,Me gusto bastante
U01096,18975,5.2,2024-04-22,Historia entretenida
U01096,46989,6.5,2025-07-21,Excelente recomendacion
U01097,32235,7.3,2025-04-25,Excelente recomendacion
U01097,17431,7.9,2026-04-28,Visualmente increible
U01097,17917,6.6,2025-06-14,No era lo que esperaba
U01097,57943,5.0,2025-03-26,Buen ritmo
U01097,9089,6.3,2025-04-28,Visualmente increible
U01097,82687,5.0,2025-05-26,Me gusto bastante
U01097,1412,7.0,2025-04-15,Historia entretenida
U01098,278316,3.4,2024-08-08,Buen ritmo
U01098,75780,7.0,2025-02-10,Visualmente increible
U01098,76,8.4,2025-06-03,Me gusto bastante
U01098,36739,7.3,2025-09-13,Historia entretenida
U01098,607,5.8,2024-11-03,Historia entretenida
U01098,46849,6.3,2024-05-29,La volveria a ver
U01098,49026,6.3,2024-05-20,Buen ritmo
U01098,84659,4.7,2024-10-16,No era lo que esperaba
U01098,874,8.6,2025-01-13,Visualmente increible
U01098,22301,5.6,2025-08-06,Final inesperado
U01098,14438,5.7,2025-04-16,Final inesperado
U01098,9279,4.3,2024-10-04,Historia entretenida
U01099,12244,6.4,2026-03-02,Gran actuacion
U01099,11336,5.9,2024-08-04,Gran actuacion
U01099,71866,4.3,2024-07-08,Visualmente increible
U01099,616,5.8,2025-09-29,Final inesperado
U01099,13685,6.8,2024-04-05,Me gusto bastante
U01099,1538,6.4,2025-10-26,Visualmente increible
U01099,152742,9.1,2025-02-18,No era lo que esperaba
U01100,26428,5.6,2025-09-24,Buen ritmo
U01100,9613,6.1,2025-12-29,Buen ritmo
U01100,9029,4.6,2024-11-21,Buen ritmo
U01100,8224,5.6,2026-03-07,Final inesperado
U01100,174751,5.4,2025-11-23,Excelente recomendacion
U01100,215211,5.2,2025-10-25,Gran actuacion
U01100,33909,5.3,2024-08-14,Visualmente increible
U01100,10534,7.0,2025-05-17,Buena para recomendar
U01100,57431,4.5,2025-09-19,Historia entretenida
U01100,670,7.7,2025-11-03,Buen ritmo
U01100,72113,7.4,2024-08-15,Final inesperado
U01100,84174,4.0,2024-10-21,Historia entretenida
U01101,10461,3.7,2026-03-11,Me gusto bastante
U01101,12612,6.9,2025-12-06,Historia entretenida
U01101,335874,3.8,2026-01-31,Buena para recomendar
U01101,318850,7.4,2026-05-01,Final inesperado
U01101,236751,6.3,2026-03-06,No era lo que esperaba
U01101,150689,5.6,2025-12-21,Gran actuacion
U01101,17654,7.6,2025-12-26,Excelente recomendacion
U01101,4248,5.7,2026-03-07,Historia entretenida
U01101,13495,4.6,2026-01-20,La volveria a ver
U01101,11583,7.6,2026-03-12,Buen ritmo
U01101,274,9.4,2025-12-15,Historia entretenida
U01101,19933,7.7,2025-12-08,Buena para recomendar
U01101,49950,5.0,2026-01-18,No era lo que esperaba
U01101,44638,4.8,2026-03-01,Gran actuacion
U01101,1586,7.1,2026-02-25,Historia entretenida
U01101,152742,8.7,2026-01-07,Buena para recomendar
U01102,328425,5.7,2025-05-04,Final inesperado
U01102,44912,6.2,2024-09-16,Buena para recomendar
U01102,48138,7.8,2024-12-20,Buena para recomendar
U01102,9982,6.3,2023-06-16,Excelente recomendacion
U01102,28902,3.9,2026-01-05,Gran actuacion
U01103,10306,5.7,2025-07-31,Historia entretenida
U01103,14757,6.6,2025-12-17,Me gusto bastante
U01103,20943,5.9,2025-02-05,Me gusto bastante
U01103,182,5.2,2025-06-30,Excelente recomendacion
U01103,23655,5.5,2024-07-05,Me gusto bastante
U01103,11592,6.5,2026-03-11,Buen ritmo
U01103,26843,8.4,2024-08-23,Historia entretenida
U01103,44490,6.2,2025-10-16,No era lo que esperaba
U01103,866,6.7,2024-08-19,La volveria a ver
U01103,295886,7.3,2025-04-12,Visualmente increible
U01104,11062,7.5,2026-04-13,No era lo que esperaba
U01104,11412,6.0,2026-04-05,Buena para recomendar
U01104,1770,7.2,2026-04-01,Me gusto bastante
U01105,59981,6.0,2026-04-24,No era lo que esperaba
U01105,224141,5.9,2025-12-04,No era lo que esperaba
U01105,79694,6.0,2025-11-18,No era lo que esperaba
U01105,70478,3.1,2026-01-13,Me gusto bastante
U01106,21525,8.0,2025-01-08,La volveria a ver
U01106,43959,6.1,2026-04-21,Excelente recomendacion
U01106,104896,6.3,2026-04-17,Historia entretenida
U01106,22824,5.8,2026-02-28,Visualmente increible
U01106,6877,5.8,2025-03-01,Me gusto bastante
U01106,547,7.5,2025-12-25,Buen ritmo
U01106,44555,6.1,2025-11-06,Buen ritmo
U01106,15581,3.2,2025-10-09,Buen ritmo
U01106,15301,6.2,2025-10-06,La volveria a ver
U01107,1571,7.1,2025-12-30,Excelente recomendacion
U01107,12279,4.1,2025-06-05,Visualmente increible
U01107,234212,5.2,2025-03-28,Final inesperado
U01107,11858,7.4,2025-07-05,Buen ritmo
U01107,22971,6.4,2025-12-02,Gran actuacion
U01107,11013,5.6,2025-08-27,Buena para recomendar
U01107,364,6.2,2026-01-01,Visualmente increible
U01107,2661,7.0,2025-05-20,La volveria a ver
U01107,77930,6.9,2025-10-10,No era lo que esperaba
U01107,68722,6.6,2025-08-30,Buena para recomendar
U01107,49021,4.8,2026-03-20,Buen ritmo
U01108,8358,8.4,2026-02-10,Me gusto bastante
U01108,37003,5.8,2026-01-18,Gran actuacion
U01108,165864,5.5,2025-11-27,No era lo que esperaba
U01108,462,8.4,2025-11-01,Buen ritmo
U01108,44115,6.6,2025-09-18,Final inesperado
U01108,86837,7.0,2026-03-18,Buena para recomendar
U01108,14054,5.2,2025-07-18,Me gusto bastante
U01108,14846,5.7,2026-03-16,No era lo que esperaba
U01108,55465,6.9,2026-02-13,Me gusto bastante
U01109,227156,5.3,2026-01-20,Excelente recomendacion
U01109,300168,7.1,2026-02-14,Historia entretenida
U01109,73873,5.3,2026-02-06,Visualmente increible
U01109,188927,6.7,2025-12-21,No era lo que esperaba
U01109,21641,6.6,2026-01-18,Gran actuacion
U01109,13922,7.9,2026-02-06,Buen ritmo
U01109,13516,6.4,2025-12-18,Visualmente increible
U01109,2604,7.5,2026-02-04,Visualmente increible
U01109,44835,7.4,2026-03-10,Visualmente increible
U01109,9922,7.3,2026-01-21,Buen ritmo
U01109,294086,6.9,2025-12-13,Buena para recomendar
U01109,10756,6.4,2026-01-13,Final inesperado
U01109,11576,5.6,2025-12-25,Buen ritmo
U01110,126509,5.3,2026-04-22,Me gusto bastante
U01110,133698,4.4,2024-09-25,Buena para recomendar
U01111,14745,4.2,2025-02-12,Buena para recomendar
U01111,174,7.7,2024-11-20,Historia entretenida
U01111,26963,7.6,2024-12-21,La volveria a ver
U01111,954,7.2,2025-03-05,Me gusto bastante
U01111,241259,8.0,2024-08-07,Gran actuacion
U01111,24424,6.4,2025-06-05,La volveria a ver
U01111,12610,4.8,2024-11-22,Gran actuacion
U01112,10632,6.3,2025-08-28,Buena para recomendar
U01112,4133,8.3,2026-01-15,Me gusto bastante
U01112,72197,7.2,2026-04-14,La volveria a ver
U01112,52520,7.5,2025-09-11,Buen ritmo
U01112,186,8.4,2026-03-12,Excelente recomendacion
U01113,244534,6.1,2025-04-24,Visualmente increible
U01113,156022,6.5,2024-12-05,Excelente recomendacion
U01113,559,5.9,2024-04-11,Final inesperado
U01113,13996,6.7,2023-05-28,Gran actuacion
U01114,102651,5.6,2026-03-13,Buen ritmo
U01114,7364,7.0,2025-12-09,Historia entretenida
U01114,209403,5.6,2026-02-18,Final inesperado
U01114,152747,6.5,2026-04-14,No era lo que esperaba
U01114,11495,5.1,2025-12-31,Excelente recomendacion
U01114,6963,6.2,2026-03-29,Me gusto bastante
U01114,102840,4.4,2026-04-29,Buen ritmo
U01114,201132,7.4,2025-12-30,La volveria a ver
U01114,9430,7.0,2026-04-23,No era lo que esperaba
U01114,34584,7.8,2025-12-11,Buen ritmo
U01115,291,6.7,2024-03-29,Excelente recomendacion
U01115,13996,6.4,2024-10-11,Excelente recomendacion
U01115,3638,6.1,2025-02-09,Final inesperado
U01115,20862,8.0,2024-09-28,La volveria a ver
U01115,9679,6.0,2025-11-07,La volveria a ver
U01115,5503,8.5,2024-08-16,Gran actuacion
U01115,10925,7.3,2025-09-21,Visualmente increible
U01115,10167,4.9,2024-03-12,Visualmente increible
U01115,9804,4.4,2023-10-03,Buen ritmo
U01116,68728,6.1,2024-12-06,Historia entretenida
U01116,8293,7.3,2025-08-23,Gran actuacion
U01116,1378,5.2,2025-03-09,Me gusto bastante
U01116,747,8.0,2025-04-07,La volveria a ver
U01116,33196,7.0,2025-11-06,Me gusto bastante
U01116,630,6.7,2025-06-24,La volveria a ver
U01116,82684,8.3,2025-07-08,La volveria a ver
U01116,9682,4.3,2026-04-15,Buena para recomendar
U01116,42057,2.9,2025-07-17,Visualmente increible
U01117,6687,5.1,2025-03-28,Visualmente increible
U01117,23759,5.1,2025-06-30,Buena para recomendar
U01117,10591,7.4,2025-01-15,Me gusto bastante
U01117,10052,5.5,2025-11-22,Visualmente increible
U01117,2207,4.8,2025-02-19,No era lo que esperaba
U01117,191714,8.6,2025-09-12,Historia entretenida
U01117,102651,8.1,2025-08-09,La volveria a ver
U01117,38757,7.2,2025-07-15,No era lo que esperaba
U01117,13448,7.5,2025-08-04,Me gusto bastante
U01117,17908,6.8,2025-02-12,Me gusto bastante
U01117,244403,6.4,2025-09-14,Final inesperado
U01117,185567,6.1,2025-01-22,Visualmente increible
U01117,810,5.3,2026-03-26,Visualmente increible
U01118,236751,5.0,2025-04-21,Gran actuacion
U01118,1651,7.9,2026-04-12,No era lo que esperaba
U01118,319,7.8,2026-01-17,No era lo que esperaba
U01118,109424,8.1,2025-06-01,La volveria a ver
U01118,137321,6.4,2024-09-02,Excelente recomendacion
U01118,12763,7.1,2025-05-02,Historia entretenida
U01118,62764,5.3,2024-04-28,Gran actuacion
U01118,1262,8.0,2025-09-06,Visualmente increible
U01118,10972,5.4,2025-04-20,Excelente recomendacion
U01119,303858,6.5,2026-01-27,Gran actuacion
U01119,1830,8.3,2024-03-04,No era lo que esperaba
U01119,11404,6.8,2025-06-18,Gran actuacion
U01119,11683,7.0,2024-12-13,Historia entretenida
U01119,10331,7.2,2025-08-19,Excelente recomendacion
U01119,10137,5.1,2024-05-25,Excelente recomendacion
U01119,13536,6.7,2024-11-16,Visualmente increible
U01119,162903,4.6,2024-02-29,Gran actuacion
U01119,12183,5.8,2024-06-11,Buen ritmo
U01119,228550,3.7,2024-06-18,Excelente recomendacion
U01120,83686,7.5,2025-12-19,Buen ritmo
U01120,180,6.6,2025-12-09,Me gusto bastante
U01120,10014,5.9,2026-04-27,Visualmente increible
U01120,6977,7.4,2025-12-19,No era lo que esperaba
U01120,21208,6.1,2025-11-24,Me gusto bastante
U01120,4257,5.4,2026-01-22,Buena para recomendar
U01120,3131,7.5,2025-12-07,La volveria a ver
U01120,161795,8.8,2025-11-11,La volveria a ver
U01120,9678,4.9,2026-03-21,Gran actuacion
U01121,139948,5.5,2026-03-15,Me gusto bastante
U01121,285783,6.6,2026-04-19,No era lo que esperaba
U01121,24913,5.4,2026-02-19,Buena para recomendar
U01121,99861,7.6,2026-03-24,No era lo que esperaba
U01121,14048,7.1,2026-05-01,Buena para recomendar
U01121,5915,7.0,2026-04-15,No era lo que esperaba
U01121,84892,7.7,2026-04-01,Excelente recomendacion
U01121,21208,7.0,2026-04-22,Gran actuacion
U01121,10072,6.8,2026-03-11,Visualmente increible
U01121,1999,5.5,2026-03-12,Final inesperado
U01121,2054,5.6,2026-03-14,Buen ritmo
U01121,546,8.3,2026-02-04,Buena para recomendar
U01121,28211,6.5,2026-03-24,Me gusto bastante
U01121,12637,6.9,2026-03-05,Historia entretenida
U01122,55,8.4,2024-01-21,Gran actuacion
U01122,11980,6.4,2024-11-22,Visualmente increible
U01122,9902,6.5,2025-10-26,Buen ritmo
U01122,123678,8.3,2024-10-11,La volveria a ver
U01122,1813,7.7,2024-03-12,Buen ritmo
U01122,41823,5.7,2026-03-21,Visualmente increible
U01123,246449,4.3,2023-05-06,Historia entretenida
