user_id,genre,weight,last_updated,source
U00991,Adventure,0.0942,2022-09-14,onboarding
U00991,Music,0.3231,2023-06-15,behavior
U00991,Animation,0.14,2024-03-09,onboarding
U00991,Drama,0.4427,2025-07-05,behavior
U00992,Family,0.0847,2026-02-18,behavior
U00992,Music,0.0685,2025-08-11,hybrid
U00992,Romance,0.0404,2025-10-09,behavior
U00992,Western,0.8064,2025-04-10,onboarding
U00993,Action,0.335,2025-05-27,hybrid
U00993,Thriller,0.0323,2024-09-08,behavior
U00993,Adventure,0.107,2025-08-05,behavior
U00993,Drama,0.5257,2024-12-19,onboarding
U00994,Music,0.1225,2025-09-21,behavior
U00994,Western,0.2165,2024-03-22,hybrid
U00994,Drama,0.2751,2023-04-29,behavior
U00994,Documentary,0.3859,2023-12-23,behavior
U00995,Adventure,0.2641,2025-08-16,behavior
U00995,Action,0.4976,2025-08-28,behavior
U00995,Family,0.1542,2025-08-15,behavior
U00995,Romance,0.0841,2025-05-24,hybrid
U00996,Music,0.517,2026-02-19,behavior
U00996,Family,0.2483,2023-06-02,hybrid
U00996,History,0.2347,2022-11-06,onboarding
U00997,Thriller,0.8545,2025-12-26,onboarding
U00997,Music,0.1455,2025-09-12,onboarding
U00998,Family,0.0574,2026-03-03,hybrid
U00998,War,0.4262,2024-11-26,hybrid
U00998,Fantasy,0.2202,2024-11-27,behavior
U00998,Documentary,0.2963,2025-06-15,behavior
U00999,War,0.7769,2025-04-22,onboarding
U00999,Family,0.2231,2023-08-04,behavior
U01000,Comedy,0.5523,2026-03-27,onboarding
U01000,Action,0.2373,2026-04-07,onboarding
U01000,Thriller,0.2104,2026-01-18,hybrid
U01001,Mystery,0.2642,2025-11-24,behavior
U01001,Thriller,0.5264,2023-10-30,hybrid
U01001,Action,0.2094,2024-05-11,behavior
U01002,Western,0.4241,2026-02-04,hybrid
U01002,Adventure,0.0924,2025-12-27,onboarding
U01002,History,0.4835,2026-02-08,behavior
U01003,Action,0.7693,2025-09-24,behavior
U01003,Horror,0.2307,2026-01-13,onboarding
U01004,Western,0.4055,2026-01-29,behavior
U01004,Science Fiction,0.1143,2026-04-05,hybrid
U01004,Romance,0.4802,2026-02-01,onboarding
U01005,Fantasy,0.1861,2024-12-03,onboarding
U01005,Animation,0.3888,2025-05-26,hybrid
U01005,Family,0.3797,2025-03-28,hybrid
U01005,Mystery,0.0454,2023-12-14,hybrid
U01006,Action,0.3273,2026-01-17,onboarding
U01006,Comedy,0.5263,2026-01-27,hybrid
U01006,History,0.1463,2026-03-15,behavior
U01007,Adventure,0.3746,2023-03-21,hybrid
U01007,Music,0.1981,2024-07-10,hybrid
U01007,Thriller,0.4273,2026-01-02,behavior
U01008,Animation,0.3305,2025-11-06,behavior
U01008,Science Fiction,0.2399,2025-09-06,hybrid
U01008,Documentary,0.4296,2025-08-16,behavior
U01009,Adventure,0.115,2026-03-04,behavior
U01009,Family,0.4304,2025-08-26,onboarding
U01009,Comedy,0.1292,2025-02-09,hybrid
U01009,Horror,0.3254,2025-02-14,onboarding
U01010,Family,0.4313,2023-09-17,hybrid
U01010,Adventure,0.4479,2022-12-25,onboarding
U01010,Fantasy,0.0181,2025-03-26,onboarding
U01010,Crime,0.1028,2023-01-28,hybrid
U01011,Science Fiction,0.3933,2024-08-19,hybrid
U01011,Comedy,0.1622,2024-09-15,behavior
U01011,Animation,0.1181,2025-04-29,behavior
U01011,War,0.3265,2025-04-18,behavior
U01012,Action,0.4112,2024-06-29,hybrid
U01012,Horror,0.5888,2025-06-01,hybrid
U01013,Music,0.218,2023-01-22,onboarding
U01013,Adventure,0.782,2023-09-05,behavior
U01014,War,0.3574,2025-05-14,hybrid
U01014,Music,0.1023,2025-04-29,onboarding
U01014,Drama,0.4098,2026-04-09,behavior
U01014,Thriller,0.1304,2025-12-04,behavior
U01015,Western,0.1682,2025-08-04,hybrid
U01015,Romance,0.3303,2025-10-16,behavior
U01015,Comedy,0.103,2025-12-31,hybrid
U01015,War,0.3985,2025-12-21,behavior
U01016,History,0.0964,2024-10-07,hybrid
U01016,Family,0.3032,2024-12-10,hybrid
U01016,Horror,0.3066,2026-02-23,behavior
U01016,Comedy,0.2938,2024-06-24,hybrid
U01017,Music,0.7565,2024-12-13,behavior
U01017,War,0.2435,2025-12-27,behavior
U01018,Crime,0.2306,2024-02-08,onboarding
U01018,Family,0.1881,2023-07-31,hybrid
U01018,Romance,0.5294,2026-02-11,hybrid
U01018,Horror,0.0519,2025-01-26,behavior
U01019,War,0.3453,2025-02-07,onboarding
U01019,Crime,0.2509,2025-01-24,behavior
U01019,Thriller,0.4039,2024-09-02,onboarding
U01020,Thriller,0.3218,2026-02-16,hybrid
U01020,Comedy,0.0178,2025-10-01,onboarding
U01020,Crime,0.6199,2025-08-14,onboarding
U01020,Romance,0.0405,2025-12-12,behavior
U01021,Romance,0.7067,2025-07-05,behavior
U01021,Music,0.284,2025-12-20,onboarding
U01021,Crime,0.0093,2025-10-14,hybrid
U01022,Comedy,0.18,2026-02-02,hybrid
U01022,Adventure,0.4094,2025-12-26,hybrid
U01022,Animation,0.1606,2025-10-30,onboarding
U01022,Music,0.25,2026-01-03,hybrid
U01023,Documentary,0.5766,2026-03-19,behavior
U01023,War,0.4234,2026-03-21,behavior
U01024,Science Fiction,0.4451,2024-07-10,onboarding
U01024,Documentary,0.466,2025-02-27,hybrid
U01024,Fantasy,0.0889,2025-01-25,hybrid
U01025,War,0.3824,2025-06-10,behavior
U01025,Romance,0.2967,2025-09-02,behavior
U01025,History,0.0735,2025-08-18,hybrid
U01025,Documentary,0.2475,2025-07-15,onboarding
U01026,Fantasy,0.2331,2025-03-10,onboarding
U01026,Horror,0.2508,2026-02-28,onboarding
U01026,Comedy,0.1767,2025-11-29,behavior
U01026,Documentary,0.3394,2025-09-14,hybrid
U01027,Fantasy,0.3964,2025-01-03,behavior
U01027,Comedy,0.1342,2025-01-27,behavior
U01027,Family,0.4694,2023-07-10,hybrid
U01028,Western,0.518,2026-02-22,hybrid
U01028,Drama,0.07,2025-04-11,hybrid
U01028,Action,0.2518,2025-07-21,onboarding
U01028,Family,0.1602,2023-09-10,onboarding
U01029,Science Fiction,0.8677,2026-03-04,behavior
U01029,History,0.1323,2025-07-27,behavior
U01030,Comedy,0.3834,2025-04-22,hybrid
U01030,Music,0.2503,2023-02-26,hybrid
U01030,Animation,0.3662,2025-05-13,hybrid
U01031,War,0.1328,2026-02-13,hybrid
U01031,Animation,0.2166,2025-10-28,behavior
U01031,Horror,0.2989,2026-03-17,behavior
U01031,Science Fiction,0.3518,2026-01-14,behavior
U01032,Adventure,0.2653,2025-12-25,behavior
U01032,Action,0.2338,2026-01-15,onboarding
U01032,Family,0.1079,2026-01-22,onboarding
U01032,Animation,0.393,2026-03-19,onboarding
U01033,Thriller,0.55,2025-03-13,hybrid
U01033,History,0.45,2025-01-07,hybrid
U01034,Western,0.2977,2024-10-17,hybrid
U01034,Drama,0.3055,2024-03-11,behavior
U01034,Documentary,0.3968,2024-07-26,behavior
U01035,Music,0.4418,2023-11-23,behavior
U01035,Thriller,0.0222,2026-02-10,behavior
U01035,Documentary,0.1155,2025-07-04,behavior
U01035,Science Fiction,0.4206,2025-05-04,onboarding
U01036,Western,0.248,2025-11-05,onboarding
U01036,Thriller,0.3905,2025-11-01,hybrid
U01036,History,0.3615,2025-10-31,hybrid
U01037,Romance,0.3201,2025-02-17,behavior
U01037,Comedy,0.1039,2026-02-05,onboarding
U01037,Documentary,0.2255,2024-11-29,behavior
U01037,Family,0.3505,2024-05-25,behavior
U01038,Romance,0.1893,2025-09-26,onboarding
U01038,Family,0.3743,2025-04-28,behavior
U01038,Action,0.3845,2026-04-02,hybrid
U01038,Crime,0.0519,2025-09-28,hybrid
U01039,Science Fiction,0.423,2025-03-19,behavior
U01039,Romance,0.3106,2025-07-30,onboarding
U01039,Mystery,0.2663,2025-05-16,behavior
U01040,Romance,0.216,2024-04-04,onboarding
U01040,Family,0.3761,2024-02-02,behavior
U01040,Documentary,0.4079,2024-06-19,behavior
U01041,Action,0.297,2025-12-23,hybrid
U01041,Mystery,0.703,2025-12-31,hybrid
U01042,Music,0.2687,2025-04-30,hybrid
U01042,Drama,0.7313,2025-10-31,onboarding
U01043,Romance,0.0934,2025-12-20,hybrid
U01043,Drama,0.3958,2024-11-16,hybrid
U01043,Family,0.5108,2026-03-06,behavior
U01044,Documentary,0.9396,2026-01-04,onboarding
U01044,History,0.0604,2025-11-09,hybrid
U01045,Mystery,0.4183,2024-07-24,onboarding
U01045,Crime,0.0648,2024-09-09,onboarding
U01045,Fantasy,0.1287,2025-10-14,onboarding
U01045,Romance,0.3882,2024-11-17,behavior
U01046,Crime,0.5008,2025-08-09,behavior
U01046,Comedy,0.1206,2025-12-23,behavior
U01046,Mystery,0.0114,2025-11-06,hybrid
U01046,War,0.3672,2026-02-28,hybrid
U01047,Comedy,0.9997,2025-03-27,onboarding
U01047,Fantasy,0.0003,2025-05-04,behavior
U01048,History,0.2473,2026-01-16,behavior
U01048,War,0.3764,2026-02-14,onboarding
U01048,Family,0.3763,2025-10-02,onboarding
U01049,Family,0.6084,2022-12-27,hybrid
U01049,Action,0.1491,2025-07-22,behavior
U01049,Mystery,0.2425,2026-02-11,onboarding
U01050,Animation,0.0148,2025-11-14,hybrid
U01050,Comedy,0.9852,2024-12-29,hybrid
U01051,War,0.0084,2025-11-13,onboarding
U01051,Family,0.603,2026-02-26,hybrid
U01051,Adventure,0.3886,2025-09-29,hybrid
U01052,Romance,0.1366,2026-03-17,hybrid
U01052,Action,0.2781,2026-04-01,onboarding
U01052,Fantasy,0.319,2026-03-29,onboarding
U01052,Music,0.2663,2026-03-25,behavior
U01053,Thriller,0.5303,2026-03-20,behavior
U01053,War,0.2446,2026-01-04,behavior
U01053,Animation,0.225,2025-03-19,behavior
U01054,Comedy,0.051,2026-02-24,onboarding
U01054,Documentary,0.2129,2023-08-07,behavior
U01054,Drama,0.2858,2025-04-14,behavior
U01054,Family,0.4502,2023-09-03,onboarding
U01055,Western,0.5126,2025-01-25,behavior
U01055,Romance,0.4874,2025-04-16,hybrid
U01056,Music,0.5346,2025-11-30,onboarding
U01056,Documentary,0.2316,2026-02-06,onboarding
U01056,Crime,0.2338,2025-12-03,behavior
U01057,Crime,0.1257,2025-11-30,onboarding
U01057,Documentary,0.4189,2023-08-23,hybrid
U01057,Thriller,0.4555,2025-04-25,onboarding
U01058,Drama,0.2991,2023-10-13,behavior
U01058,Western,0.3645,2023-07-18,behavior
U01058,Comedy,0.3364,2023-03-03,hybrid
U01059,Western,0.5623,2024-06-18,behavior
U01059,Family,0.2996,2025-12-01,hybrid
U01059,Music,0.1381,2023-05-19,onboarding
U01060,Western,0.0861,2025-02-01,behavior
U01060,Drama,0.3776,2025-09-11,onboarding
U01060,Animation,0.5363,2025-11-09,behavior
U01061,War,0.5272,2024-01-18,hybrid
U01061,Mystery,0.4728,2022-12-19,behavior
U01062,Drama,0.2607,2026-01-19,onboarding
U01062,Animation,0.7393,2024-09-06,hybrid
U01063,Science Fiction,0.2363,2025-05-15,behavior
U01063,Romance,0.3035,2025-11-07,onboarding
U01063,Thriller,0.3308,2025-01-26,hybrid
U01063,Documentary,0.1293,2025-04-27,onboarding
U01064,Music,0.4368,2026-04-05,hybrid
U01064,History,0.3907,2026-04-05,behavior
U01064,Horror,0.1725,2026-03-29,onboarding
U01065,Thriller,0.4661,2025-09-14,behavior
U01065,Fantasy,0.4239,2025-11-30,onboarding
U01065,Comedy,0.11,2025-11-04,onboarding
U01066,Romance,0.2102,2026-01-18,hybrid
U01066,Drama,0.0935,2026-01-12,hybrid
U01066,War,0.6963,2026-02-20,behavior
U01067,Action,0.4523,2025-05-21,onboarding
U01067,History,0.5477,2025-04-22,hybrid
U01068,Fantasy,0.2228,2025-03-06,onboarding
U01068,Thriller,0.3102,2024-05-07,hybrid
U01068,Mystery,0.0775,2023-09-17,hybrid
U01068,Action,0.3896,2024-12-14,onboarding
U01069,Science Fiction,0.157,2026-02-09,onboarding
U01069,Thriller,0.2472,2025-11-21,onboarding
U01069,Documentary,0.3412,2025-10-01,onboarding
U01069,Family,0.2546,2026-01-02,hybrid
U01070,Romance,0.4221,2025-12-31,onboarding
U01070,Comedy,0.5779,2025-02-19,hybrid
U01071,Action,0.3198,2025-05-20,behavior
U01071,Horror,0.6802,2024-08-01,onboarding
U01072,Adventure,0.2244,2025-02-01,onboarding
U01072,Animation,0.0754,2024-08-18,hybrid
U01072,Drama,0.5561,2024-09-18,onboarding
U01072,Romance,0.1442,2024-08-13,onboarding
U01073,War,0.5426,2026-03-12,behavior
U01073,Romance,0.4574,2026-03-21,onboarding
U01074,Animation,0.2296,2025-02-25,onboarding
U01074,Science Fiction,0.1855,2025-04-29,onboarding
U01074,Western,0.273,2026-04-08,onboarding
U01074,Adventure,0.3119,2025-10-07,onboarding
U01075,Documentary,0.476,2025-10-15,onboarding
U01075,Action,0.524,2026-04-09,onboarding
U01076,Adventure,0.0569,2026-01-11,onboarding
U01076,Mystery,0.4338,2023-01-11,hybrid
U01076,History,0.5092,2023-04-24,behavior
U01077,Drama,0.3955,2023-07-08,onboarding
U01077,Documentary,0.5189,2023-06-14,behavior
U01077,History,0.0855,2024-07-24,hybrid
U01078,War,0.3588,2025-09-08,behavior
U01078,Science Fiction,0.412,2025-05-19,onboarding
U01078,Documentary,0.1225,2024-12-24,hybrid
U01078,Action,0.1067,2025-12-08,hybrid
U01079,War,0.5179,2024-05-18,hybrid
U01079,Fantasy,0.2258,2023-11-12,behavior
U01079,Animation,0.2563,2026-01-26,hybrid
U01080,Documentary,0.2343,2026-01-12,behavior
U01080,Thriller,0.2901,2025-06-14,hybrid
U01080,Crime,0.2977,2025-12-08,hybrid
U01080,Family,0.1779,2025-03-16,hybrid
U01081,Action,0.3405,2025-12-13,behavior
U01081,Documentary,0.5591,2026-02-16,hybrid
U01081,Romance,0.1004,2026-03-03,hybrid
U01082,Science Fiction,0.3708,2026-02-23,onboarding
U01082,Documentary,0.6292,2025-07-26,hybrid
U01083,Fantasy,0.7095,2026-02-25,onboarding
U01083,Music,0.2905,2025-09-09,hybrid
U01084,Romance,0.0712,2025-03-02,onboarding
U01084,Western,0.9288,2025-03-17,behavior
U01085,War,0.2089,2025-12-13,onboarding
U01085,Drama,0.0138,2025-09-07,onboarding
U01085,Crime,0.1614,2025-12-11,hybrid
U01085,Animation,0.6158,2025-09-23,hybrid
U01086,Documentary,0.4166,2025-05-08,onboarding
U01086,Science Fiction,0.0737,2025-10-28,behavior
U01086,Action,0.5098,2026-03-08,hybrid
U01087,Animation,0.6061,2026-02-22,behavior
U01087,Family,0.0799,2024-01-28,hybrid
U01087,Crime,0.3141,2023-09-05,hybrid
U01088,Drama,0.4147,2026-03-20,behavior
U01088,Thriller,0.1627,2026-02-17,onboarding
U01088,Mystery,0.4225,2026-04-01,hybrid
U01089,History,0.5423,2026-03-28,behavior
U01089,Romance,0.06,2025-12-14,behavior
U01089,Mystery,0.3977,2025-09-07,behavior
U01090,Music,0.7402,2025-04-20,onboarding
U01090,Western,0.2598,2025-08-14,onboarding
U01091,Drama,0.5338,2025-12-19,hybrid
U01091,Adventure,0.0038,2024-01-19,onboarding
U01091,Western,0.4624,2024-03-18,behavior
U01092,Mystery,0.1949,2025-10-14,behavior
U01092,Thriller,0.7024,2024-08-01,hybrid
U01092,Adventure,0.1027,2024-09-25,onboarding
U01093,Comedy,0.0157,2024-08-01,hybrid
U01093,Mystery,0.2235,2025-02-01,behavior
U01093,Action,0.1944,2024-06-30,onboarding
U01093,Animation,0.5665,2025-12-07,onboarding
U01094,Mystery,0.1794,2025-12-16,hybrid
U01094,Romance,0.2811,2025-12-12,onboarding
U01094,Adventure,0.2584,2026-02-20,onboarding
U01094,Crime,0.2812,2026-03-11,hybrid
U01095,Horror,0.2937,2025-04-23,behavior
U01095,Music,0.0429,2026-03-17,onboarding
U01095,Comedy,0.3363,2025-06-13,behavior
U01095,Mystery,0.3271,2025-07-09,hybrid
U01096,Fantasy,0.44,2024-08-24,onboarding
U01096,Drama,0.3543,2024-08-27,hybrid
U01096,Science Fiction,0.1943,2024-05-31,onboarding
U01096,War,0.0114,2025-11-16,hybrid
U01097,Adventure,0.058,2025-05-05,behavior
U01097,Music,0.2985,2025-07-29,onboarding
U01097,Fantasy,0.6436,2025-05-27,behavior
U01098,Action,0.09,2026-03-18,behavior
U01098,Science Fiction,0.4279,2026-02-23,hybrid
U01098,Horror,0.4821,2025-04-12,hybrid
U01099,Animation,0.4078,2024-09-22,behavior
U01099,Comedy,0.5922,2024-04-27,onboarding
U01100,Family,0.242,2024-11-14,behavior
U01100,War,0.5954,2025-06-30,behavior
U01100,Science Fiction,0.1626,2024-12-11,behavior
U01101,Mystery,0.9677,2025-11-18,hybrid
U01101,War,0.0323,2026-01-16,onboarding
U01102,Fantasy,0.4127,2025-06-26,onboarding
U01102,Animation,0.3899,2023-08-25,onboarding
U01102,Romance,0.1714,2026-03-22,behavior
U01102,Adventure,0.0259,2025-07-25,behavior
U01103,Thriller,0.3963,2024-08-29,behavior
U01103,Drama,0.1701,2025-06-29,behavior
U01103,Romance,0.2719,2025-04-04,hybrid
U01103,Crime,0.1617,2025-07-28,onboarding
U01104,Fantasy,0.1747,2026-03-19,hybrid
U01104,Action,0.6918,2026-04-07,hybrid
U01104,Romance,0.1335,2026-03-11,hybrid
U01105,Horror,0.2065,2026-01-16,hybrid
U01105,Comedy,0.4049,2025-11-16,behavior
U01105,Family,0.357,2026-01-18,behavior
U01105,War,0.0317,2026-03-21,onboarding
U01106,Romance,0.3436,2026-02-18,hybrid
U01106,Horror,0.0164,2025-06-17,behavior
U01106,Mystery,0.0078,2025-08-18,behavior
U01106,Family,0.6323,2025-12-27,hybrid
U01107,Western,0.526,2026-01-02,onboarding
U01107,Documentary,0.474,2025-03-04,onboarding
U01108,Animation,0.4509,2026-02-01,behavior
U01108,Drama,0.3835,2026-01-16,behavior
U01108,Music,0.1656,2025-10-22,hybrid
U01109,Documentary,0.1388,2025-10-23,onboarding
U01109,Music,0.3527,2026-04-03,onboarding
U01109,Romance,0.0508,2026-04-10,hybrid
U01109,Drama,0.4577,2026-01-14,behavior
U01110,Comedy,0.1899,2025-02-18,onboarding
U01110,Western,0.6022,2024-10-20,hybrid
U01110,Mystery,0.2079,2025-07-13,onboarding
U01111,Romance,0.1692,2025-02-10,hybrid
U01111,Music,0.0013,2024-07-18,hybrid
U01111,Drama,0.4314,2024-12-18,behavior
U01111,Thriller,0.398,2025-05-11,onboarding
U01112,Family,0.3945,2026-01-15,hybrid
U01112,Mystery,0.4431,2025-07-08,hybrid
U01112,Thriller,0.1624,2025-11-22,behavior
U01113,Horror,0.3415,2022-08-20,hybrid
U01113,Science Fiction,0.0684,2023-02-14,onboarding
U01113,Documentary,0.332,2023-03-31,onboarding
U01113,Western,0.2581,2023-12-20,onboarding
U01114,Family,0.7532,2026-03-10,onboarding
U01114,Crime,0.2468,2025-12-16,hybrid
U01115,Thriller,0.3115,2025-01-13,onboarding
U01115,Animation,0.6885,2024-12-29,behavior
U01116,Family,0.6731,2024-11-23,onboarding
U01116,Documentary,0.0392,2025-02-10,hybrid
U01116,Thriller,0.2877,2025-05-25,onboarding
U01117,Family,0.4853,2024-12-29,onboarding
U01117,Science Fiction,0.1231,2026-03-12,hybrid
U01117,Western,0.3916,2025-12-15,onboarding
U01118,Animation,0.4395,2025-05-28,hybrid
U01118,Action,0.25,2025-11-25,onboarding
U01118,Adventure,0.3106,2023-09-05,onboarding
U01119,Western,0.2983,2025-11-12,behavior
U01119,Comedy,0.1393,2023-12-26,hybrid
U01119,Action,0.1585,2025-05-27,hybrid
U01119,Family,0.4038,2026-04-07,behavior
U01120,Science Fiction,0.0272,2026-01-14,behavior
U01120,Romance,0.332,2025-11-08,onboarding
U01120,Comedy,0.2752,2026-01-24,hybrid
U01120,Adventure,0.3656,2026-01-22,onboarding
U01121,Crime,0.41,2026-01-05,hybrid
U01121,Family,0.2889,2026-01-28,hybrid
U01121,Thriller,0.3011,2026-02-27,onboarding
U01122,Horror,0.3522,2024-01-01,onboarding
U01122,History,0.2456,2026-01-19,onboarding
U01122,Science Fiction,0.4022,2023-11-08,behavior
U01123,War,0.8458,2024-12-25,behavior
U01123,History,0.1542,2026-03-14,behavior
U01124,Documentary,0.3439,2024-05-24,behavior
U01124,History,0.0412,2024-06-28,behavior
U01124,Thriller,0.2343,2025-11-17,onboarding
U01124,Music,0.3806,2024-08-29,hybrid
U01125,Family,0.2016,2024-09-25,onboarding
U01125,Action,0.4361,2024-08-17,hybrid
U01125,Drama,0.3623,2025-04-19,behavior
U01126,Thriller,0.3696,2025-07-28,behavior
U01126,Documentary,0.1514,2025-04-04,hybrid
U01126,Music,0.479,2025-05-19,behavior
U01127,War,0.5284,2025-12-21,behavior
U01127,Thriller,0.4716,2026-02-17,hybrid
U01128,Family,0.4232,2024-02-16,onboarding
U01128,Crime,0.5768,2025-07-08,behavior
U01129,War,0.1461,2025-11-18,behavior
U01129,Family,0.8539,2025-12-19,hybrid
U01130,Western,0.4644,2025-11-16,onboarding
U01130,Animation,0.5336,2022-10-16,behavior
U01130,Adventure,0.002,2022-12-18,onboarding
U01131,Fantasy,0.6053,2023-08-20,hybrid
U01131,Western,0.3947,2025-01-18,onboarding
U01132,Family,0.3659,2025-01-23,behavior
U01132,Western,0.6341,2023-08-14,behavior
U01133,Comedy,0.6317,2025-12-20,hybrid
U01133,Science Fiction,0.2429,2023-12-09,hybrid
U01133,Animation,0.1254,2024-07-10,hybrid
U01134,Action,0.2473,2024-08-22,onboarding
U01134,Romance,0.3942,2024-10-02,onboarding
U01134,Comedy,0.0423,2025-04-18,onboarding
U01134,Music,0.3162,2025-08-27,hybrid
U01135,Fantasy,0.3,2026-02-05,onboarding
U01135,Thriller,0.2388,2025-07-08,behavior
U01135,Documentary,0.2399,2026-03-13,behavior
U01135,War,0.2213,2026-02-05,behavior
U01136,Fantasy,0.4769,2025-11-20,onboarding
U01136,War,0.2448,2025-04-15,hybrid
U01136,History,0.2783,2026-03-24,onboarding
U01137,Documentary,0.1988,2025-10-30,hybrid
U01137,Western,0.4122,2026-01-14,onboarding
U01137,Animation,0.389,2025-10-16,onboarding
U01138,History,0.6049,2024-03-13,behavior
U01138,War,0.3951,2025-02-05,onboarding
U01139,Crime,0.499,2026-01-24,hybrid
U01139,Horror,0.501,2025-10-09,hybrid
U01140,Thriller,0.2981,2026-01-31,onboarding
U01140,Romance,0.4179,2026-01-25,behavior
U01140,Fantasy,0.0379,2025-06-19,onboarding
U01140,Comedy,0.2461,2025-12-16,behavior
U01141,Horror,0.3675,2025-05-04,onboarding
U01141,Science Fiction,0.2685,2025-04-12,behavior
U01141,History,0.2683,2026-03-30,onboarding
U01141,Drama,0.0957,2024-11-23,onboarding
U01142,Science Fiction,0.6912,2025-12-18,hybrid
U01142,Fantasy,0.3088,2026-03-04,behavior
U01143,Romance,0.3988,2025-03-27,hybrid
U01143,Mystery,0.464,2023-10-02,hybrid
U01143,Horror,0.1373,2024-09-21,behavior
U01144,Family,0.2534,2024-09-07,onboarding
U01144,Documentary,0.7466,2025-08-20,onboarding
U01145,Thriller,0.0437,2026-03-10,hybrid
U01145,Family,0.3173,2026-04-02,behavior
U01145,Fantasy,0.3256,2026-03-08,behavior
U01145,History,0.3134,2026-03-26,onboarding
U01146,Comedy,0.4586,2025-06-28,onboarding
U01146,Thriller,0.1837,2025-05-21,behavior
U01146,Crime,0.3576,2026-01-16,behavior
U01147,Western,0.2463,2025-08-11,hybrid
U01147,Animation,0.7537,2025-09-19,hybrid
U01148,Action,0.2917,2025-05-26,onboarding
U01148,Crime,0.2685,2026-03-11,hybrid
U01148,Animation,0.1348,2024-02-14,hybrid
U01148,Romance,0.3051,2025-06-16,onboarding
U01149,Music,0.5561,2026-01-14,onboarding
U01149,Horror,0.2084,2023-09-28,onboarding
U01149,Drama,0.2354,2024-02-16,hybrid
U01150,Thriller,0.4193,2024-09-06,hybrid
U01150,Adventure,0.2855,2024-09-16,hybrid
U01150,War,0.2952,2025-01-12,behavior
U01151,Horror,0.2697,2025-09-20,hybrid
U01151,Animation,0.3757,2025-01-27,onboarding
U01151,War,0.3546,2025-04-16,behavior
U01152,Drama,0.3038,2026-03-21,hybrid
U01152,Animation,0.1133,2025-10-19,hybrid
U01152,Romance,0.307,2026-01-23,hybrid
U01152,Thriller,0.2759,2026-02-07,hybrid
U01153,Horror,0.336,2026-03-17,hybrid
U01153,Science Fiction,0.0111,2026-02-05,onboarding
U01153,Romance,0.3188,2025-12-28,behavior
U01153,War,0.334,2025-11-30,behavior
U01154,Family,0.8338,2022-11-12,behavior
U01154,Horror,0.1662,2023-05-11,hybrid
U01155,Drama,0.3687,2026-02-22,behavior
U01155,Music,0.1594,2025-12-29,onboarding
U01155,Crime,0.0945,2025-12-11,onboarding
U01155,Comedy,0.3774,2025-12-21,hybrid
U01156,Crime,0.4219,2026-01-15,behavior
U01156,Music,0.5781,2025-12-22,behavior
U01157,Fantasy,0.333,2023-03-30,onboarding
U01157,Family,0.3072,2025-07-11,behavior
U01157,Drama,0.3598,2023-06-14,hybrid
U01158,Adventure,0.3792,2024-09-01,hybrid
U01158,Science Fiction,0.1248,2024-10-19,hybrid
U01158,War,0.496,2023-08-11,hybrid
U01159,War,0.0939,2025-02-16,hybrid
U01159,Comedy,0.3885,2025-12-12,hybrid
U01159,Documentary,0.0814,2025-05-21,onboarding
U01159,Mystery,0.4362,2026-02-03,behavior
U01160,Drama,0.4978,2025-05-13,hybrid
U01160,Animation,0.5022,2025-05-30,hybrid
U01161,Mystery,0.2694,2024-08-17,behavior
U01161,Comedy,0.1985,2025-03-20,onboarding
U01161,Music,0.5321,2024-05-30,onboarding
U01162,Mystery,0.3398,2026-01-08,behavior
U01162,Thriller,0.0505,2026-02-26,onboarding
U01162,Action,0.2377,2026-04-08,behavior
U01162,Crime,0.372,2026-01-12,hybrid
U01163,Thriller,0.3356,2024-02-24,onboarding
U01163,Adventure,0.6644,2024-02-23,hybrid
U01164,Documentary,0.6865,2026-01-14,behavior
U01164,Western,0.2506,2023-10-13,hybrid
U01164,Crime,0.0629,2025-07-20,onboarding
U01165,Music,0.0527,2025-06-25,behavior
U01165,Fantasy,0.2944,2026-03-02,hybrid
U01165,Horror,0.2504,2024-12-01,hybrid
U01165,Action,0.4025,2025-09-05,behavior
U01166,Western,0.342,2024-09-16,onboarding
U01166,Mystery,0.658,2024-07-27,behavior
U01167,Thriller,0.2644,2023-03-03,onboarding
U01167,Science Fiction,0.7356,2024-01-01,hybrid
U01168,Horror,0.2484,2025-07-11,onboarding
U01168,Music,0.7516,2026-03-07,onboarding
U01169,Crime,0.543,2026-01-02,behavior
U01169,Family,0.457,2025-11-24,onboarding
U01170,Family,0.1933,2026-03-23,onboarding
U01170,Fantasy,0.8067,2024-10-08,onboarding
U01171,Music,0.2485,2024-11-27,onboarding
U01171,Crime,0.2374,2026-03-26,behavior
U01171,Adventure,0.514,2024-08-22,behavior
U01172,Mystery,0.3989,2025-06-28,onboarding
U01172,Horror,0.6011,2025-05-03,behavior
U01173,Drama,0.4389,2025-12-21,onboarding
U01173,Science Fiction,0.1657,2025-11-13,onboarding
U01173,Fantasy,0.3955,2024-11-28,onboarding
U01174,Thriller,0.2021,2024-05-08,hybrid
U01174,Science Fiction,0.4046,2025-03-28,behavior
U01174,Comedy,0.3932,2023-12-30,behavior
U01175,Comedy,0.1496,2025-08-07,hybrid
U01175,Family,0.8504,2025-06-22,behavior
U01176,Romance,0.2819,2025-05-25,hybrid
U01176,Animation,0.6391,2025-04-07,hybrid
U01176,Documentary,0.079,2025-04-28,hybrid
